customer_id,primary_country,first_purchase_date,last_purchase_date,recency_days,tenure_days,frequency,purchase_rows,units_purchased,distinct_products,gross_monetary_value,cancellation_invoices,cancellation_value,cancelled_units,net_monetary_value,average_order_value,cancellation_rate_pct,r_score,f_score,m_score,rfm_total_score,rfm_code,customer_segment
15006,United Kingdom,2010-09-12 13:03:00,2011-10-19 15:08:00,51,453,2,181,386,164,752.83,0,0.0,0,752.83,376.415,0.0,4,2,3,9,423,Potential Loyalists
15007,United Kingdom,2011-07-03 16:00:00,2011-07-03 16:00:00,159,159,1,12,69,12,156.91,0,0.0,0,156.91,156.91,0.0,3,1,1,5,311,Regular Customers
15008,United Kingdom,2010-03-12 11:13:00,2010-08-16 13:09:00,480,637,2,12,1500,6,360.0,0,0.0,0,360.0,180.0,0.0,1,2,2,5,122,Hibernating
15009,United Kingdom,2011-11-14 17:40:00,2011-11-27 13:35:00,12,25,3,180,639,148,1259.43,0,0.0,0,1259.43,419.81,0.0,5,3,4,12,534,Potential Loyalists
15010,United Kingdom,2011-11-04 12:42:00,2011-11-04 12:42:00,35,35,1,20,184,20,308.94,0,0.0,0,308.94,308.94,0.0,4,1,2,7,412,Promising Customers
15011,United Kingdom,2010-10-19 12:05:00,2010-11-09 11:10:00,395,416,2,20,289,17,416.6,0,0.0,0,416.6,208.3,0.0,1,2,2,5,122,Hibernating
15012,United Kingdom,2010-05-12 11:49:00,2011-10-17 12:22:00,53,576,3,191,383,165,646.26,0,0.0,0,646.26,215.42,0.0,4,3,3,10,433,Potential Loyalists
15013,United Kingdom,2010-01-31 12:15:00,2010-08-09 12:05:00,487,677,10,340,1715,177,1610.82,0,0.0,0,1610.82,161.082,0.0,1,4,4,9,144,At Risk
15014,United Kingdom,2011-06-16 19:40:00,2011-10-27 20:07:00,43,176,2,33,149,29,257.67,0,0.0,0,257.67,128.835,0.0,4,2,1,7,421,Potential Loyalists
15015,United Kingdom,2009-12-14 14:46:00,2010-07-26 13:50:00,501,725,13,293,1559,157,2344.47,7,89.2,30,2255.27,180.34384615384613,3.804697863483005,1,5,4,10,154,At Risk
15016,United Kingdom,2010-06-14 13:06:00,2011-06-20 12:06:00,172,543,5,105,243,93,620.89,1,8.0,3,612.89,124.178,1.2884729984377266,3,4,3,10,343,Loyal Customers
15017,United Kingdom,2011-11-06 10:33:00,2011-11-06 10:33:00,33,33,1,20,63,20,125.58,0,0.0,0,125.58,125.58,0.0,4,1,1,6,411,Promising Customers
15018,United Kingdom,2010-12-07 10:47:00,2011-11-01 12:47:00,38,367,3,31,189,30,496.21,1,39.95,1,456.26,165.40333333333334,8.051026783015256,4,3,2,9,432,Potential Loyalists
15019,United Kingdom,2011-03-18 12:35:00,2011-03-18 12:35:00,266,266,1,66,150,64,252.81,0,0.0,0,252.81,252.81,0.0,2,1,1,4,211,Hibernating
15020,United Kingdom,2010-11-25 13:29:00,2010-11-25 13:29:00,379,379,1,27,111,27,198.47,0,0.0,0,198.47,198.47,0.0,1,1,1,3,111,Hibernating
15021,United Kingdom,2010-07-29 16:35:00,2011-12-01 11:53:00,8,498,12,623,1079,355,2500.59,5,78.24000000000001,24,2422.3500000000004,208.38250000000002,3.128861588665075,5,5,4,14,554,Champions
15022,United Kingdom,2010-01-31 16:02:00,2011-11-28 12:35:00,11,677,5,140,640,115,1133.44,0,0.0,0,1133.44,226.68800000000002,0.0,5,4,3,12,543,Loyal Customers
15023,United Kingdom,2010-02-03 15:45:00,2011-12-06 17:23:00,3,674,20,955,4748,485,11555.5,3,78.49000000000001,15,11477.01,577.775,0.6792436502098568,5,5,5,15,555,Champions
15024,United Kingdom,2010-10-11 16:14:00,2011-11-30 12:06:00,9,424,16,320,1924,168,3559.39,0,0.0,0,3559.39,222.461875,0.0,5,5,5,15,555,Champions
15025,United Kingdom,2010-05-20 13:28:00,2011-11-06 15:20:00,33,568,2,138,502,131,971.84,0,0.0,0,971.84,485.92,0.0,4,2,3,9,423,Potential Loyalists
15026,United Kingdom,2010-09-17 13:52:00,2011-09-20 13:52:00,80,448,5,137,595,108,1044.09,0,0.0,0,1044.09,208.81799999999998,0.0,4,4,3,11,443,Loyal Customers
15027,United Kingdom,2010-03-25 14:39:00,2011-11-09 10:16:00,30,624,10,91,2782,69,3195.6,3,221.56,578,2974.04,319.56,6.933283264488672,5,4,5,14,545,Champions
15028,United Kingdom,2010-11-10 14:32:00,2011-12-01 14:06:00,8,394,6,102,673,65,962.94,0,0.0,0,962.94,160.49,0.0,5,4,3,12,543,Loyal Customers
15029,United Kingdom,2010-03-30 12:16:00,2010-03-30 12:16:00,619,619,1,10,234,10,365.1,1,2.95,1,362.15000000000003,365.1,0.8079978088195016,1,1,2,4,112,Hibernating
15030,United Kingdom,2010-03-04 17:10:00,2011-09-29 10:50:00,71,645,8,33,1225,25,1979.91,1,12.75,1,1967.16,247.48875,0.6439686652423594,4,4,4,12,444,Champions
15031,United Kingdom,2009-12-08 13:38:00,2011-12-05 14:19:00,4,731,14,395,1576,237,3102.94,2,289.21000000000004,169,2813.73,221.63857142857142,9.320515382185928,5,5,4,14,554,Champions
15032,United Kingdom,2009-12-10 15:27:00,2011-03-28 15:03:00,256,729,8,95,6601,39,11010.05,2,495.0,300,10515.05,1376.25625,4.495892389226207,2,4,5,11,245,At Risk
15033,United Kingdom,2011-01-14 13:28:00,2011-12-05 12:40:00,4,329,10,500,1670,314,2553.88,1,15.65,3,2538.23,255.388,0.6127930834651588,5,4,4,13,544,Champions
15034,United Kingdom,2010-05-11 13:30:00,2011-11-24 12:11:00,15,577,14,752,4748,416,8231.2,3,30.95,11,8200.25,587.9428571428572,0.3760083584410535,5,5,5,15,555,Champions
15035,United Kingdom,2011-09-11 11:08:00,2011-09-11 11:08:00,89,89,1,27,245,26,252.73000000000002,0,0.0,0,252.73000000000002,252.73000000000002,0.0,4,1,1,6,411,Promising Customers
15036,United Kingdom,2011-06-13 12:19:00,2011-09-28 15:42:00,72,179,3,119,316,107,429.56,0,0.0,0,429.56,143.18666666666667,0.0,4,3,2,9,432,Potential Loyalists
15037,United Kingdom,2010-11-28 12:14:00,2010-11-28 13:05:00,376,376,2,45,298,40,397.76,0,0.0,0,397.76,198.88,0.0,1,2,2,5,122,Hibernating
15038,United Kingdom,2010-10-10 14:35:00,2011-10-12 11:33:00,58,425,9,235,381,190,1146.53,1,39.9,30,1106.6299999999999,127.39222222222222,3.480065938091458,4,4,3,11,443,Loyal Customers
15039,United Kingdom,2009-12-10 11:39:00,2011-11-30 11:31:00,9,729,93,2695,17780,562,39141.48,14,288.44,125,38853.04,420.8761290322581,0.7369164374980199,5,5,5,15,555,Champions
15040,United Kingdom,2010-06-16 11:40:00,2010-06-16 11:40:00,541,541,1,1,1,1,7.49,0,0.0,0,7.49,7.49,0.0,1,1,1,3,111,Hibernating
15041,United Kingdom,2010-09-21 13:16:00,2011-06-22 16:16:00,170,444,2,103,192,97,288.98,0,0.0,0,288.98,144.49,0.0,3,2,2,7,322,Need Attention
15042,United Kingdom,2010-04-23 14:01:00,2011-05-24 16:25:00,199,595,2,9,238,9,315.45,0,0.0,0,315.45,157.725,0.0,2,2,2,6,222,Hibernating
15043,United Kingdom,2010-06-24 15:50:00,2011-11-08 14:26:00,31,533,6,50,1007,38,2855.3199999999997,0,0.0,0,2855.3199999999997,475.8866666666666,0.0,4,4,5,13,445,Champions
15044,United Kingdom,2009-12-16 15:13:00,2011-11-20 13:20:00,19,723,32,892,5237,343,15769.01,9,115.4,17,15653.61,492.7815625,0.731815123460509,5,5,5,15,555,Champions
15045,United Kingdom,2011-03-27 11:44:00,2011-07-11 11:33:00,151,257,2,12,114,11,735.66,1,102.0,8,633.66,367.83,13.865100725878804,3,2,3,8,323,Need Attention
15046,United Kingdom,2010-01-14 14:29:00,2011-11-30 15:50:00,9,694,25,393,4584,247,7604.84,3,229.01,171,7375.83,304.1936,3.0113717053876212,5,5,5,15,555,Champions
15047,United Kingdom,2011-03-15 10:49:00,2011-03-15 10:49:00,269,269,1,22,222,22,343.62,0,0.0,0,343.62,343.62,0.0,2,1,2,5,212,Hibernating
15048,United Kingdom,2010-12-06 12:15:00,2011-10-05 14:55:00,65,368,4,94,192,86,381.0,1,3.4799999999999995,12,377.52,95.25,0.9133858267716535,4,3,2,9,432,Potential Loyalists
15049,United Kingdom,2011-03-11 12:13:00,2011-03-11 12:13:00,273,273,1,3,63,3,121.17000000000002,0,0.0,0,121.17000000000002,121.17000000000002,0.0,2,1,1,4,211,Hibernating
15050,United Kingdom,2010-08-16 12:00:00,2011-11-14 16:17:00,25,480,5,149,2600,116,4087.19,2,54.919999999999995,40,4032.27,817.438,1.3437104710081986,5,4,5,14,545,Champions
15051,United Kingdom,2009-12-01 13:29:00,2011-11-16 15:38:00,23,738,9,289,3052,226,3926.91,1,15.0,12,3911.91,436.3233333333333,0.3819797245162227,5,4,5,14,545,Champions
15052,United Kingdom,2011-01-24 15:52:00,2011-01-24 15:52:00,319,319,1,28,79,27,207.73000000000002,0,0.0,0,207.73000000000002,207.73000000000002,0.0,2,1,1,4,211,Hibernating
15053,United Kingdom,2011-03-03 12:06:00,2011-12-05 12:08:00,4,281,3,69,984,49,693.9499999999999,0,0.0,0,693.9499999999999,231.31666666666663,0.0,5,3,3,11,533,Potential Loyalists
15054,United Kingdom,2011-10-30 14:33:00,2011-11-27 15:02:00,12,40,2,114,198,105,302.1,0,0.0,0,302.1,151.05,0.0,5,2,2,9,522,Potential Loyalists
15055,United Kingdom,2009-12-16 15:48:00,2010-08-22 11:06:00,474,723,3,81,225,77,549.12,0,0.0,0,549.12,183.04,0.0,1,3,2,6,132,At Risk
15056,United Kingdom,2010-07-07 15:58:00,2010-07-07 15:58:00,520,520,1,6,69,6,113.65,0,0.0,0,113.65,113.65,0.0,1,1,1,3,111,Hibernating
15057,United Kingdom,2009-12-05 15:27:00,2011-03-09 15:17:00,275,734,5,70,1394,62,3255.96,1,71.4,12,3184.56,651.192,2.1929016326981907,2,4,5,11,245,At Risk
15058,United Kingdom,2010-02-24 14:07:00,2011-11-14 14:57:00,25,653,16,347,1645,232,3387.58,1,32.849999999999994,3,3354.73,211.72375,0.9697187963088694,5,5,5,15,555,Champions
15059,United Kingdom,2009-12-06 12:17:00,2011-10-30 11:35:00,40,733,19,588,1597,307,3490.4,8,95.95,19,3394.4500000000003,183.70526315789473,2.74896859958744,4,5,5,14,455,Champions
15060,United Kingdom,2011-11-30 14:03:00,2011-12-01 13:47:00,8,9,4,114,256,80,293.0,0,0.0,0,293.0,73.25,0.0,5,3,2,10,532,Potential Loyalists
15061,United Kingdom,2009-12-01 12:18:00,2011-12-06 12:06:00,3,738,127,897,74279,130,126387.56999999999,10,1405.44,678,124982.12999999999,995.177716535433,1.112008087504175,5,5,5,15,555,Champions
15062,United Kingdom,2010-04-08 15:41:00,2011-09-29 16:51:00,71,610,8,159,1872,98,2585.62,0,0.0,0,2585.62,323.2025,0.0,4,4,4,12,444,Champions
15063,United Kingdom,2011-05-10 13:25:00,2011-05-10 13:25:00,213,213,1,5,56,5,370.79999999999995,0,0.0,0,370.79999999999995,370.79999999999995,0.0,2,1,2,5,212,Hibernating
15064,United Kingdom,2009-12-22 16:17:00,2010-10-25 14:32:00,410,717,4,79,808,74,1154.41,0,0.0,0,1154.41,288.6025,0.0,1,3,3,7,133,At Risk
15065,United Kingdom,2010-10-25 09:13:00,2011-11-02 09:45:00,37,410,5,166,1446,156,3326.86,2,22.15,28,3304.71,665.3720000000001,0.6657929699476383,4,4,5,13,445,Champions
15066,United Kingdom,2011-10-17 13:25:00,2011-10-17 13:25:00,53,53,1,42,317,42,893.59,1,133.0,38,760.59,893.59,14.883783390593,4,1,3,8,413,Promising Customers
15067,United Kingdom,2010-04-11 15:54:00,2011-09-22 13:20:00,78,607,5,177,2151,170,3862.88,1,12.75,1,3850.13,772.576,0.33006461500227813,4,4,5,13,445,Champions
15068,United Kingdom,2010-03-28 13:18:00,2011-10-24 14:47:00,46,621,4,218,832,178,1174.9,0,0.0,0,1174.9,293.725,0.0,4,3,3,10,433,Potential Loyalists
15069,United Kingdom,2011-06-13 14:16:00,2011-06-13 14:16:00,179,179,1,70,520,70,1109.53,0,0.0,0,1109.53,1109.53,0.0,3,1,3,7,313,Need Attention
15070,United Kingdom,2009-12-15 13:49:00,2010-12-02 11:23:00,372,724,3,32,339,26,737.0500000000001,0,0.0,0,737.0500000000001,245.68333333333337,0.0,1,3,3,7,133,At Risk
15071,United Kingdom,2010-05-18 12:45:00,2011-09-07 11:43:00,93,570,4,54,416,41,1455.5600000000002,0,0.0,0,1455.5600000000002,363.89000000000004,0.0,3,3,4,10,334,Need Attention
15072,United Kingdom,2010-08-17 15:46:00,2010-08-17 15:46:00,479,479,1,13,164,13,187.52,0,0.0,0,187.52,187.52,0.0,1,1,1,3,111,Hibernating
15073,United Kingdom,2010-01-27 08:48:00,2011-11-30 10:44:00,9,681,8,159,1410,115,2788.02,1,430.97999999999996,214,2357.04,348.5025,15.458282221791809,5,4,4,13,544,Champions
15074,United Kingdom,2010-08-29 11:47:00,2011-08-26 14:45:00,105,467,3,72,1039,63,1553.13,0,0.0,0,1553.13,517.71,0.0,3,3,4,10,334,Need Attention
15075,United Kingdom,2011-09-23 12:27:00,2011-09-23 12:27:00,77,77,1,27,447,27,773.03,0,0.0,0,773.03,773.03,0.0,4,1,3,8,413,Promising Customers
15076,United Kingdom,2010-07-05 14:11:00,2011-06-20 08:23:00,172,522,3,80,866,68,1447.74,2,21.9,2,1425.84,482.58,1.51270255708898,3,3,4,10,334,Need Attention
15077,United Kingdom,2009-12-09 17:10:00,2010-08-02 11:13:00,494,730,2,32,528,28,2428.08,2,4.2,2,2423.88,1214.04,0.1729761787091035,1,2,4,7,124,At Risk
15078,United Kingdom,2009-12-04 12:03:00,2011-12-02 15:41:00,7,735,52,770,8776,117,17276.73,11,185.36,84,17091.37,332.2448076923077,1.0728882143785312,5,5,5,15,555,Champions
15079,United Kingdom,2009-12-08 11:22:00,2011-05-11 12:45:00,212,731,11,141,1459,119,3625.4,6,78.64999999999999,19,3546.75,329.58181818181816,2.1694157886026364,2,5,5,12,255,At Risk
15080,United Kingdom,2010-07-26 10:03:00,2010-10-08 11:52:00,427,501,2,31,287,31,546.25,0,0.0,0,546.25,273.125,0.0,1,2,2,5,122,Hibernating
15081,United Kingdom,2010-06-22 10:25:00,2011-11-17 17:08:00,22,535,12,101,749,75,1854.57,1,17.45,2,1837.12,154.54749999999999,0.940918919210383,5,5,4,14,554,Champions
15082,United Kingdom,2010-02-09 10:23:00,2010-02-09 10:23:00,668,668,1,6,43,6,93.35000000000001,0,0.0,0,93.35000000000001,93.35000000000001,0.0,1,1,1,3,111,Hibernating
15083,United Kingdom,2011-03-28 12:18:00,2011-03-28 12:18:00,256,256,1,5,38,5,88.2,0,0.0,0,88.2,88.2,0.0,2,1,1,4,211,Hibernating
15084,United Kingdom,2010-03-04 10:45:00,2010-11-25 11:58:00,379,645,2,31,600,31,965.1999999999999,0,0.0,0,965.1999999999999,482.59999999999997,0.0,1,2,3,6,123,Hibernating
15085,United Kingdom,2009-12-10 11:47:00,2009-12-10 11:47:00,729,729,1,9,169,9,347.54,0,0.0,0,347.54,347.54,0.0,1,1,2,4,112,Hibernating
15086,United Kingdom,2010-03-24 13:56:00,2010-05-24 12:27:00,564,625,2,11,95,10,218.53,0,0.0,0,218.53,109.265,0.0,1,2,1,4,121,Hibernating
15087,United Kingdom,2011-03-03 10:34:00,2011-03-03 10:34:00,281,281,1,15,470,15,306.94,0,0.0,0,306.94,306.94,0.0,2,1,2,5,212,Hibernating
15088,United Kingdom,2011-10-03 14:05:00,2011-11-18 13:14:00,21,67,2,57,460,53,1160.07,1,19.8,3,1140.27,580.035,1.7067935555613023,5,2,3,10,523,Potential Loyalists
15089,United Kingdom,2011-08-03 14:14:00,2011-11-29 16:31:00,10,128,6,145,1359,139,2420.84,0,0.0,0,2420.84,403.47333333333336,0.0,5,4,4,13,544,Champions
15090,United Kingdom,2011-02-04 14:03:00,2011-02-04 14:03:00,308,308,1,23,208,23,381.32,0,0.0,0,381.32,381.32,0.0,2,1,2,5,212,Hibernating
15091,United Kingdom,2010-02-03 11:46:00,2011-10-03 12:47:00,67,674,3,57,582,55,1046.6100000000001,3,23.5,8,1023.1100000000001,348.87000000000006,2.2453444931731967,4,3,3,10,433,Potential Loyalists
15092,United Kingdom,2010-09-03 12:33:00,2011-05-08 14:10:00,215,462,3,45,230,39,776.46,1,3.3,2,773.1600000000001,258.82,0.42500579553357537,2,3,3,8,233,At Risk
15093,United Kingdom,2009-12-08 12:46:00,2011-11-21 13:09:00,18,731,23,316,10778,104,13702.380000000001,11,668.23,127,13034.150000000001,595.7556521739131,4.876744040086466,5,5,5,15,555,Champions
15094,United Kingdom,2010-03-05 12:56:00,2010-09-02 16:55:00,463,644,2,5,28,4,83.0,0,0.0,0,83.0,41.5,0.0,1,2,1,4,121,Hibernating
15095,United Kingdom,2010-01-21 09:37:00,2011-08-28 12:01:00,103,687,10,124,2233,90,3141.64,1,5.9,2,3135.74,314.164,0.18780000254644075,3,4,5,12,345,Loyal Customers
15096,United Kingdom,2011-10-28 10:27:00,2011-10-28 10:27:00,42,42,1,11,120,11,219.39000000000001,0,0.0,0,219.39000000000001,219.39000000000001,0.0,4,1,1,6,411,Promising Customers
15097,United Kingdom,2010-05-05 14:22:00,2011-12-05 14:03:00,4,583,3,66,424,59,908.35,2,321.3,126,587.05,302.78333333333336,35.37182803985248,5,3,2,10,532,Potential Loyalists
15098,United Kingdom,2011-06-10 15:22:00,2011-06-10 15:33:00,182,182,2,2,61,1,946.5,1,297.0,60,649.5,473.25,31.378763866877975,2,2,3,7,223,Hibernating
15099,United Kingdom,2011-09-16 13:13:00,2011-09-16 13:13:00,84,84,1,23,343,23,410.48,0,0.0,0,410.48,410.48,0.0,4,1,2,7,412,Promising Customers
15100,United Kingdom,2010-01-07 14:33:00,2011-01-10 10:35:00,333,701,7,16,270,11,2193.8999999999996,7,443.79999999999995,44,1750.0999999999997,313.41428571428565,20.228816263275448,2,4,4,10,244,At Risk
15101,United Kingdom,2010-04-28 15:00:00,2011-12-01 10:18:00,8,590,6,58,676,52,1477.94,5,174.45,21,1303.49,246.32333333333335,11.803591485445958,5,4,4,13,544,Champions
15102,United Kingdom,2010-06-11 10:16:00,2010-06-27 12:16:00,530,546,2,27,339,26,554.67,0,0.0,0,554.67,277.335,0.0,1,2,2,5,122,Hibernating
15103,United Kingdom,2011-09-14 13:54:00,2011-11-08 14:53:00,31,86,2,35,329,35,703.36,0,0.0,0,703.36,351.68,0.0,4,2,3,9,423,Potential Loyalists
15104,United Kingdom,2011-03-02 14:16:00,2011-05-27 12:29:00,196,282,2,67,635,66,993.54,1,24.9,2,968.64,496.77,2.506189987318075,2,2,3,7,223,Hibernating
15105,United Kingdom,2010-03-23 12:18:00,2011-11-21 16:54:00,18,626,9,151,1747,129,3094.91,0,0.0,0,3094.91,343.87888888888887,0.0,5,4,5,14,545,Champions
15106,United Kingdom,2011-03-15 12:52:00,2011-11-22 09:16:00,17,269,5,100,1181,90,1422.52,2,14.79,37,1407.73,284.504,1.0397041869358603,5,4,4,13,544,Champions
15107,United Kingdom,2010-09-14 10:47:00,2011-02-01 14:46:00,311,451,9,42,330,32,824.35,3,71.75,9,752.6,91.59444444444445,8.70382725783951,2,4,3,9,243,At Risk
15108,European Community,2011-04-26 10:54:00,2011-07-21 10:24:00,141,227,3,57,490,49,1159.25,1,8.5,2,1150.75,386.4166666666667,0.7332326935518654,3,3,3,9,333,Need Attention
15109,United Kingdom,2009-12-04 12:33:00,2011-04-08 09:58:00,245,735,3,48,258,46,983.1,1,21.2,4,961.9,327.7,2.1564439019428336,2,3,3,8,233,At Risk
15110,United Kingdom,2010-08-11 15:49:00,2011-11-16 11:16:00,23,485,6,53,337,23,1505.8500000000001,3,22.9,5,1482.95,250.97500000000002,1.5207357970581397,5,4,4,13,544,Champions
15111,United Kingdom,2010-04-26 13:12:00,2011-11-10 16:58:00,29,592,5,135,1058,109,2442.37,0,0.0,0,2442.37,488.474,0.0,5,4,4,13,544,Champions
15112,United Kingdom,2010-04-07 14:17:00,2010-04-07 14:17:00,611,611,1,7,72,7,209.4,0,0.0,0,209.4,209.4,0.0,1,1,1,3,111,Hibernating
15113,United Kingdom,2011-10-16 15:27:00,2011-11-30 08:23:00,9,54,3,96,2343,76,3509.04,1,169.92000000000002,24,3339.12,1169.68,4.842350044456603,5,3,5,13,535,Potential Loyalists
15114,United Kingdom,2010-10-14 16:44:00,2011-11-09 15:05:00,30,421,12,231,3532,151,3400.12,0,0.0,0,3400.12,283.3433333333333,0.0,5,5,5,15,555,Champions
15115,United Kingdom,2009-12-07 11:20:00,2011-11-21 14:59:00,18,732,2,35,245,35,531.85,1,3.75,1,528.1,265.925,0.7050860204945003,5,2,2,9,522,Potential Loyalists
15116,United Kingdom,2011-05-19 08:50:00,2011-11-22 12:25:00,17,204,4,45,648,37,1352.75,0,0.0,0,1352.75,338.1875,0.0,5,3,4,12,534,Potential Loyalists
15117,United Kingdom,2010-03-15 13:39:00,2011-11-25 08:12:00,14,634,8,131,3093,89,2485.97,1,1.65,1,2484.3199999999997,310.74625,0.06637248237106642,5,4,4,13,544,Champions
15118,United Kingdom,2011-07-28 14:54:00,2011-07-28 14:54:00,134,134,1,1,1440,1,244.8,0,0.0,0,244.8,244.8,0.0,3,1,1,5,311,Regular Customers
15119,United Kingdom,2011-04-08 09:08:00,2011-04-08 09:08:00,245,245,1,14,88,14,266.4,0,0.0,0,266.4,266.4,0.0,2,1,1,4,211,Hibernating
15120,United Kingdom,2011-07-29 09:48:00,2011-07-29 09:48:00,133,133,1,21,296,21,358.82,1,15.0,4,343.82,358.82,4.18036898723594,3,1,2,6,312,Regular Customers
15121,United Kingdom,2011-02-24 12:41:00,2011-10-20 14:51:00,50,288,2,28,199,28,457.72,0,0.0,0,457.72,228.86,0.0,4,2,2,8,422,Potential Loyalists
15122,United Kingdom,2010-03-30 14:05:00,2011-08-17 16:48:00,114,619,11,227,2033,155,4487.27,5,36.05,26,4451.22,407.9336363636364,0.8033837946011715,3,5,5,13,355,Loyal Customers
15123,United Kingdom,2010-03-16 09:49:00,2011-12-02 13:12:00,7,633,5,183,2524,149,4656.17,0,0.0,0,4656.17,931.234,0.0,5,4,5,14,545,Champions
15124,United Kingdom,2010-02-26 10:49:00,2011-11-17 10:09:00,22,651,4,31,462,30,450.82,0,0.0,0,450.82,112.705,0.0,5,3,2,10,532,Potential Loyalists
15125,United Kingdom,2010-03-31 13:29:00,2011-11-14 13:57:00,25,618,24,240,8433,151,17024.87,12,900.54,298,16124.329999999998,709.3695833333333,5.289555808649347,5,5,5,15,555,Champions
15126,United Kingdom,2010-01-21 17:09:00,2010-06-21 12:31:00,536,687,2,25,273,25,449.49,0,0.0,0,449.49,224.745,0.0,1,2,2,5,122,Hibernating
15127,United Kingdom,2010-07-08 10:07:00,2011-10-05 10:30:00,65,519,2,28,464,27,711.5,0,0.0,0,711.5,355.75,0.0,4,2,3,9,423,Potential Loyalists
15128,United Kingdom,2010-10-05 16:46:00,2011-10-10 13:54:00,60,430,5,123,1583,87,1783.68,3,47.75,16,1735.93,356.736,2.6770496950125584,4,4,4,12,444,Champions
15129,United Kingdom,2010-04-08 17:15:00,2011-10-20 14:40:00,50,610,23,207,4002,86,6860.18,0,0.0,0,6860.18,298.2686956521739,0.0,4,5,5,14,455,Champions
15130,United Kingdom,2011-06-23 10:15:00,2011-06-23 10:15:00,169,169,1,22,197,22,330.11,0,0.0,0,330.11,330.11,0.0,3,1,2,6,312,Regular Customers
15131,United Kingdom,2010-11-10 12:07:00,2010-11-10 12:07:00,394,394,1,7,88,7,80.28,0,0.0,0,80.28,80.28,0.0,1,1,1,3,111,Hibernating
15132,United Kingdom,2011-03-22 12:02:00,2011-11-21 17:10:00,18,262,5,52,679,49,977.9300000000001,0,0.0,0,977.9300000000001,195.586,0.0,5,4,3,12,543,Loyal Customers
15133,United Kingdom,2010-07-07 12:31:00,2011-08-04 10:44:00,127,520,5,49,960,45,1806.9,0,0.0,0,1806.9,361.38,0.0,3,4,4,11,344,Loyal Customers
15134,United Kingdom,2010-10-13 12:44:00,2011-11-25 08:55:00,14,422,10,85,1057,47,1596.29,0,0.0,0,1596.29,159.629,0.0,5,4,4,13,544,Champions
15135,United Kingdom,2010-06-01 13:33:00,2011-04-14 19:16:00,239,556,2,20,84,17,305.68,1,11.9,2,293.78000000000003,152.84,3.892959958126145,2,2,2,6,222,Hibernating
15136,United Kingdom,2011-09-04 16:05:00,2011-12-07 12:26:00,2,96,4,68,776,61,1286.7,1,4.25,1,1282.45,321.675,0.3303023237739955,5,3,4,12,534,Potential Loyalists
15137,United Kingdom,2010-01-28 15:45:00,2010-07-07 09:41:00,520,680,2,34,596,34,823.4,3,75.85,89,747.55,411.7,9.211804712169053,1,2,3,6,123,Hibernating
15138,United Kingdom,2010-11-11 09:16:00,2010-11-11 09:16:00,393,393,1,31,300,31,502.52,1,15.93,22,486.59,502.52,3.1700230836583616,1,1,2,4,112,Hibernating
15139,United Kingdom,2011-01-07 12:44:00,2011-04-14 11:39:00,239,336,2,13,208,13,178.96,0,0.0,0,178.96,89.48,0.0,2,2,1,5,221,Hibernating
15140,United Kingdom,2010-09-23 13:07:00,2011-10-18 14:07:00,52,442,8,112,2010,103,3243.69,1,4.25,5,3239.44,405.46125,0.1310236181632647,4,4,5,13,445,Champions
15141,United Kingdom,2010-03-28 15:58:00,2010-09-08 11:33:00,457,621,7,80,1197,44,1388.47,2,10.159999999999998,13,1378.31,198.35285714285715,0.7317406929930066,1,4,4,9,144,At Risk
15142,United Kingdom,2010-07-27 09:05:00,2011-10-24 12:51:00,46,500,6,142,2155,115,2619.92,1,10.95,1,2608.9700000000003,436.65333333333336,0.4179516931814712,4,4,4,12,444,Champions
15143,United Kingdom,2010-10-03 13:58:00,2011-04-28 12:03:00,225,432,2,31,320,27,563.63,0,0.0,0,563.63,281.815,0.0,2,2,2,6,222,Hibernating
15144,United Kingdom,2009-12-13 11:35:00,2011-12-01 15:12:00,8,726,29,349,5251,199,12160.31,4,153.8,46,12006.51,419.3210344827586,1.2647703882549048,5,5,5,15,555,Champions
15145,United Kingdom,2011-04-05 15:20:00,2011-12-05 17:21:00,4,248,4,67,756,54,1194.73,0,0.0,0,1194.73,298.6825,0.0,5,3,4,12,534,Potential Loyalists
15146,United Kingdom,2011-02-21 13:07:00,2011-06-28 12:09:00,164,291,2,91,1473,90,1327.16,1,13.5,14,1313.66,663.58,1.0172096808222069,3,2,4,9,324,Need Attention
15147,United Kingdom,2011-04-13 15:57:00,2011-04-13 15:57:00,240,240,1,28,366,28,623.5,1,14.85,3,608.65,623.5,2.3817161186848437,2,1,3,6,213,Hibernating
15148,United Kingdom,2011-11-29 08:21:00,2011-11-29 08:21:00,10,10,1,20,187,20,301.29,0,0.0,0,301.29,301.29,0.0,5,1,2,8,512,New Customers
15149,United Kingdom,2010-02-28 11:13:00,2011-07-29 10:58:00,133,649,4,68,379,61,1524.6100000000001,0,0.0,0,1524.6100000000001,381.15250000000003,0.0,3,3,4,10,334,Need Attention
15150,United Kingdom,2010-06-14 12:01:00,2011-11-22 12:52:00,17,543,13,573,6167,495,8977.94,1,10.5,25,8967.44,690.6107692307693,0.11695333227889693,5,5,5,15,555,Champions
15151,United Kingdom,2010-07-18 12:19:00,2010-10-12 16:37:00,423,509,2,57,795,56,2085.61,0,0.0,0,2085.61,1042.805,0.0,1,2,4,7,124,At Risk
