customer_id,first_order_date,second_order_date,days_to_second_purchase
15331,2010-04-09 14:26:00,2010-07-28 09:42:00,109
15332,2010-07-14 13:01:00,2010-11-04 12:17:00,112
15334,2011-06-19 13:51:00,2011-06-29 14:20:00,10
15339,2010-02-08 13:38:00,2010-03-26 17:24:00,46
15341,2010-09-16 16:41:00,2011-09-20 09:40:00,368
15344,2011-09-26 14:48:00,2011-11-07 17:08:00,42
15346,2010-10-04 15:11:00,2010-10-10 13:55:00,5
15347,2010-09-28 12:50:00,2010-11-04 15:03:00,37
15349,2011-06-05 15:46:00,2011-07-04 16:06:00,29
15350,2010-11-21 15:14:00,2010-12-01 13:33:00,9
15351,2010-10-03 12:18:00,2010-10-13 15:37:00,10
15353,2009-12-02 11:33:00,2010-06-08 14:00:00,188
15355,2011-10-17 15:22:00,2011-11-10 13:44:00,23
15356,2010-10-13 13:12:00,2010-11-14 11:39:00,31
15358,2009-12-07 12:19:00,2009-12-20 14:59:00,13
15359,2010-01-15 11:30:00,2010-01-29 10:49:00,13
15361,2010-06-14 13:27:00,2010-06-22 11:35:00,7
15362,2009-12-01 09:08:00,2010-09-17 10:37:00,290
15363,2010-08-04 08:41:00,2010-12-02 12:28:00,120
15364,2011-03-30 13:39:00,2011-09-05 09:46:00,158
15365,2010-02-04 16:43:00,2010-08-12 14:57:00,188
15366,2010-02-26 10:10:00,2010-04-21 09:52:00,53
15367,2009-12-10 14:20:00,2010-03-02 14:36:00,82
15368,2010-11-10 15:52:00,2011-11-18 14:42:00,372
15369,2009-12-08 07:43:00,2010-01-08 11:58:00,31
15370,2010-10-25 12:08:00,2011-01-11 11:32:00,77
15372,2010-02-14 11:24:00,2010-02-16 12:42:00,2
15373,2010-05-02 11:57:00,2010-05-16 14:06:00,14
15374,2010-03-25 12:03:00,2011-08-03 09:59:00,495
15376,2011-05-01 13:45:00,2011-08-14 15:39:00,105
15377,2010-10-20 11:42:00,2010-11-02 18:25:00,13
15378,2010-07-26 08:47:00,2010-09-03 11:30:00,39
15379,2010-11-04 11:59:00,2010-12-16 13:02:00,42
15380,2009-12-01 13:50:00,2009-12-10 15:35:00,9
15381,2010-05-05 14:35:00,2010-06-16 16:42:00,42
15382,2009-12-04 14:13:00,2010-02-22 10:24:00,79
15384,2010-04-26 12:38:00,2010-11-23 12:04:00,210
15385,2010-01-31 13:02:00,2010-11-12 12:28:00,284
15389,2010-01-27 12:44:00,2010-05-26 16:02:00,119
15390,2010-10-26 17:23:00,2010-11-08 15:19:00,12
15392,2010-10-04 12:50:00,2010-11-08 08:58:00,34
15393,2009-12-15 17:56:00,2010-01-15 15:27:00,30
15394,2009-12-15 19:05:00,2010-05-23 14:25:00,158
15396,2010-05-05 09:04:00,2011-08-19 10:56:00,471
15398,2011-09-22 14:56:00,2011-11-23 16:47:00,62
15399,2011-09-21 15:57:00,2011-11-17 15:04:00,56
15400,2010-05-28 08:33:00,2010-08-05 14:11:00,69
15401,2010-05-20 10:56:00,2010-09-13 13:42:00,116
15402,2010-04-27 12:12:00,2010-06-18 10:47:00,51
15403,2009-12-09 12:45:00,2010-08-05 12:21:00,238
15405,2010-05-12 15:56:00,2011-06-03 14:44:00,386
15406,2010-09-12 13:06:00,2010-09-12 13:10:00,0
15407,2011-02-07 13:18:00,2011-05-01 14:58:00,83
15410,2010-04-19 08:57:00,2010-05-20 09:53:00,31
15411,2011-06-10 12:30:00,2011-08-07 12:54:00,58
15413,2009-12-01 10:18:00,2009-12-08 15:10:00,7
15414,2011-04-11 13:45:00,2011-11-02 14:58:00,205
15416,2010-02-01 11:55:00,2010-08-18 09:47:00,197
15418,2010-05-02 11:31:00,2010-10-10 13:38:00,161
15420,2009-12-05 13:29:00,2009-12-14 14:34:00,9
15421,2009-12-07 15:10:00,2010-01-29 13:52:00,52
15422,2010-02-07 11:52:00,2010-05-18 12:49:00,100
15423,2010-03-28 13:42:00,2010-05-07 09:21:00,39
15424,2010-09-02 17:17:00,2011-03-30 13:00:00,208
15425,2010-02-14 12:36:00,2010-03-21 11:32:00,34
15426,2010-05-02 15:10:00,2010-07-25 12:53:00,83
15427,2011-10-23 14:47:00,2011-11-06 14:17:00,13
15428,2009-12-17 17:46:00,2010-03-12 15:13:00,84
15429,2011-09-25 13:42:00,2011-11-13 12:28:00,48
15430,2010-06-29 15:04:00,2010-08-29 10:42:00,60
15432,2010-06-16 14:34:00,2011-11-16 16:30:00,518
15433,2011-03-17 14:12:00,2011-05-10 10:45:00,53
15434,2010-01-24 15:35:00,2010-09-30 12:01:00,248
15436,2011-04-19 16:52:00,2011-10-23 16:19:00,186
15437,2010-03-09 10:45:00,2011-03-22 13:11:00,378
15439,2010-02-24 12:05:00,2010-02-24 12:09:00,0
15440,2011-05-15 11:30:00,2011-07-26 14:27:00,72
15441,2009-12-09 14:55:00,2010-10-11 11:04:00,305
15443,2010-03-07 12:10:00,2010-03-25 11:28:00,17
15444,2011-10-30 16:12:00,2011-11-30 17:37:00,31
15445,2010-04-28 15:00:00,2011-03-20 15:06:00,326
15446,2009-12-13 13:53:00,2010-03-21 11:15:00,97
15447,2010-03-24 14:40:00,2010-04-20 09:45:00,26
15448,2010-02-03 13:29:00,2011-01-31 10:42:00,361
15449,2011-03-23 10:43:00,2011-06-07 16:42:00,76
15451,2010-04-19 14:08:00,2010-10-01 13:40:00,164
15452,2010-07-16 14:23:00,2010-08-24 12:03:00,38
15453,2011-06-05 12:37:00,2011-06-23 19:46:00,18
15454,2010-03-31 13:15:00,2010-12-12 14:21:00,256
15456,2009-12-08 12:54:00,2009-12-20 12:10:00,11
15458,2010-11-02 19:50:00,2011-11-14 13:08:00,376
15459,2010-07-30 14:31:00,2010-10-18 15:25:00,80
15461,2010-03-18 12:40:00,2010-09-05 12:31:00,170
15462,2010-09-20 10:23:00,2011-06-05 15:36:00,258
15465,2009-12-10 09:42:00,2010-01-08 14:16:00,29
15466,2009-12-03 12:28:00,2010-04-12 14:48:00,130
15467,2011-07-10 14:42:00,2011-07-17 15:24:00,7
15468,2010-11-12 09:39:00,2011-10-19 13:38:00,341
15469,2010-09-27 10:09:00,2011-08-11 16:54:00,318
15471,2010-06-07 12:17:00,2010-11-24 14:39:00,170
15473,2010-09-21 09:14:00,2011-10-10 11:12:00,384
15476,2010-09-23 14:00:00,2010-11-12 11:33:00,49
15478,2010-05-13 18:49:00,2011-10-14 11:09:00,518
15480,2010-02-01 14:52:00,2010-08-27 15:14:00,207
15482,2009-12-02 16:59:00,2009-12-03 10:23:00,0
15483,2010-01-24 15:42:00,2010-06-18 11:01:00,144
15484,2009-12-05 15:18:00,2010-06-17 16:16:00,194
15485,2009-12-01 17:31:00,2009-12-01 17:50:00,0
15488,2010-05-05 13:03:00,2010-08-06 14:54:00,93
15489,2010-01-15 16:58:00,2010-04-11 11:47:00,85
15491,2011-04-18 10:04:00,2011-04-18 10:20:00,0
15492,2011-09-26 14:02:00,2011-11-11 14:53:00,46
15493,2010-02-23 11:14:00,2010-04-06 11:42:00,42
15494,2009-12-10 20:16:00,2010-07-07 13:55:00,208
15497,2009-12-18 15:08:00,2010-01-13 10:21:00,25
15498,2009-12-16 17:27:00,2010-02-21 13:18:00,66
15500,2011-09-19 13:47:00,2011-11-13 13:41:00,54
15501,2010-10-20 12:47:00,2010-10-31 11:15:00,10
15502,2010-06-03 11:12:00,2010-09-27 11:57:00,116
15503,2009-12-13 11:34:00,2010-12-12 10:57:00,363
15504,2010-02-12 12:34:00,2010-04-12 12:48:00,59
15505,2011-07-07 13:33:00,2011-08-05 15:07:00,29
15506,2010-08-19 12:38:00,2010-10-17 15:16:00,59
15508,2011-04-18 15:31:00,2011-04-28 13:31:00,9
15511,2011-09-15 15:05:00,2011-10-13 12:58:00,27
15512,2010-02-01 13:23:00,2010-11-14 12:39:00,285
15513,2010-01-13 14:59:00,2010-03-25 11:07:00,70
15514,2009-12-04 16:37:00,2009-12-15 16:23:00,10
15516,2011-10-24 11:33:00,2011-10-24 11:38:00,0
15518,2009-12-20 12:21:00,2010-01-26 12:55:00,37
15519,2010-09-19 13:57:00,2010-11-21 14:35:00,63
15521,2010-01-05 10:19:00,2010-04-07 13:34:00,92
15522,2011-09-13 12:26:00,2011-11-07 11:26:00,54
15523,2009-12-02 15:16:00,2009-12-02 15:17:00,0
15524,2010-04-12 09:19:00,2011-11-15 12:09:00,582
15525,2010-11-22 12:10:00,2010-12-01 13:17:00,9
15526,2011-11-06 15:01:00,2011-11-06 15:04:00,0
15527,2009-12-15 17:31:00,2010-01-10 12:25:00,25
15529,2010-11-10 14:26:00,2010-12-08 12:24:00,27
15530,2010-07-15 11:10:00,2011-04-07 11:16:00,266
15531,2011-11-09 17:47:00,2011-12-01 18:43:00,22
15532,2010-06-08 14:52:00,2010-06-29 16:13:00,21
15533,2011-09-11 15:41:00,2011-09-18 13:40:00,6
15535,2010-09-16 20:04:00,2010-10-31 14:09:00,44
15538,2010-02-14 12:38:00,2010-03-04 11:44:00,17
15540,2010-11-29 11:10:00,2011-11-28 13:51:00,364
15542,2009-12-02 11:53:00,2009-12-02 12:06:00,0
15543,2010-09-06 11:28:00,2011-02-24 15:26:00,171
15544,2010-01-28 14:39:00,2010-02-18 10:26:00,20
15545,2010-12-03 17:28:00,2011-10-16 13:24:00,316
15546,2010-04-12 11:45:00,2010-04-12 11:51:00,0
15547,2009-12-06 13:40:00,2010-01-21 11:11:00,45
15549,2010-01-11 13:16:00,2010-01-27 16:14:00,16
15550,2009-12-03 15:15:00,2009-12-14 10:27:00,10
15551,2010-06-07 15:05:00,2010-09-24 12:18:00,108
15552,2010-03-26 16:17:00,2011-05-06 14:47:00,405
15555,2009-12-06 11:58:00,2010-02-01 15:10:00,57
15560,2010-11-07 10:14:00,2010-11-07 10:15:00,0
15561,2010-02-14 12:22:00,2010-05-10 10:29:00,84
15562,2009-12-13 15:17:00,2010-10-11 10:33:00,301
15563,2010-01-28 11:36:00,2010-04-14 11:36:00,76
15564,2010-02-01 15:58:00,2010-09-02 15:52:00,212
15565,2011-09-30 10:44:00,2011-10-20 14:33:00,20
15566,2009-12-15 14:53:00,2010-11-12 12:11:00,331
15568,2011-09-27 14:37:00,2011-10-26 11:51:00,28
15569,2010-02-28 10:55:00,2010-04-18 11:14:00,49
15570,2010-03-28 14:04:00,2010-04-21 15:08:00,24
15571,2009-12-06 12:10:00,2010-03-23 12:41:00,107
15572,2010-04-14 14:38:00,2010-10-20 13:40:00,188
15573,2009-12-10 14:19:00,2010-02-25 11:41:00,76
15574,2010-09-01 14:37:00,2010-10-15 12:45:00,43
15577,2009-12-13 16:17:00,2009-12-16 14:54:00,2
15579,2010-10-03 14:37:00,2010-10-08 17:28:00,5
15580,2010-02-07 11:21:00,2010-04-21 14:05:00,73
15581,2009-12-02 12:19:00,2009-12-02 12:32:00,0
15582,2011-05-03 13:36:00,2011-08-31 14:52:00,120
15584,2010-02-07 12:16:00,2010-11-05 11:34:00,270
15586,2010-01-08 10:02:00,2010-02-18 10:27:00,41
15587,2010-08-05 08:44:00,2010-10-26 17:52:00,82
15589,2011-02-02 10:46:00,2011-03-29 09:53:00,54
15590,2010-04-12 10:09:00,2010-05-05 08:53:00,22
15591,2010-02-04 09:20:00,2010-03-09 10:21:00,33
15594,2011-04-19 10:08:00,2011-09-07 10:51:00,141
15596,2010-07-28 11:46:00,2010-10-04 12:22:00,68
15597,2010-05-13 13:10:00,2011-11-04 13:26:00,540
15598,2010-10-08 09:20:00,2011-10-17 16:04:00,374
15599,2010-09-20 10:15:00,2011-05-19 13:05:00,241
15600,2010-04-25 11:50:00,2010-06-15 12:27:00,51
15601,2009-12-01 14:53:00,2009-12-03 15:49:00,2
15602,2009-12-02 09:35:00,2010-01-28 13:53:00,57
15603,2010-03-01 16:02:00,2011-09-22 10:04:00,569
15605,2010-01-14 14:03:00,2010-03-03 15:52:00,48
15606,2010-03-02 14:48:00,2010-04-01 10:29:00,29
15607,2010-01-08 12:16:00,2010-01-15 12:38:00,7
15608,2010-10-20 10:10:00,2011-08-11 09:56:00,294
15611,2010-01-25 14:50:00,2010-01-29 14:41:00,3
15612,2011-10-09 12:49:00,2011-11-03 14:52:00,25
15614,2010-03-23 11:13:00,2010-07-27 12:47:00,126
15615,2009-12-02 15:28:00,2009-12-02 15:29:00,0
15617,2010-07-20 13:16:00,2010-10-20 10:22:00,91
15618,2011-07-26 10:13:00,2011-09-08 12:56:00,44
15620,2010-10-26 11:32:00,2010-12-16 14:34:00,51
15621,2011-11-18 11:49:00,2011-11-28 15:16:00,10
15622,2010-03-04 10:29:00,2010-04-22 11:51:00,49
15623,2009-12-10 14:46:00,2010-01-19 10:41:00,39
15624,2011-03-28 13:32:00,2011-05-17 12:44:00,49
15625,2010-06-15 15:23:00,2010-06-16 16:01:00,1
15626,2010-10-14 17:16:00,2011-01-14 10:10:00,91
15627,2010-07-05 11:56:00,2010-09-08 14:14:00,65
15628,2009-12-13 13:39:00,2010-02-11 09:59:00,59
15629,2010-06-25 11:39:00,2010-07-30 11:52:00,35
15630,2010-03-05 14:30:00,2011-05-19 10:16:00,439
15632,2011-03-10 08:29:00,2011-03-31 11:53:00,21
15633,2009-12-08 17:51:00,2010-01-15 16:53:00,37
15634,2010-11-21 15:30:00,2011-11-22 16:28:00,366
15636,2010-05-19 11:37:00,2010-09-28 15:10:00,132
15637,2009-12-15 17:54:00,2010-03-09 10:02:00,83
15638,2010-04-08 14:37:00,2010-04-25 15:45:00,17
15639,2010-04-13 13:11:00,2010-09-14 09:05:00,153
15640,2009-12-14 16:36:00,2010-01-08 16:42:00,25
15641,2009-12-06 15:31:00,2009-12-15 17:25:00,9
15643,2011-03-02 14:34:00,2011-06-01 07:37:00,90
15644,2011-03-23 15:37:00,2011-03-23 16:00:00,0
15645,2010-10-10 12:51:00,2010-10-21 18:36:00,11
15646,2010-10-25 13:06:00,2010-11-10 14:37:00,16
15648,2011-03-17 18:59:00,2011-05-19 15:53:00,62
15649,2010-11-17 16:22:00,2010-11-29 16:34:00,12
15650,2010-03-21 11:46:00,2010-07-06 10:41:00,106
15651,2010-04-22 13:26:00,2010-10-15 13:42:00,176
15652,2010-08-11 16:58:00,2010-10-04 17:07:00,54
15653,2011-08-16 09:50:00,2011-09-08 10:49:00,23
15654,2011-11-13 15:15:00,2011-11-30 13:08:00,16
15656,2011-02-28 15:32:00,2011-05-03 12:17:00,63
15658,2009-12-03 11:19:00,2010-07-28 12:34:00,237
15659,2010-02-24 13:32:00,2010-11-18 10:51:00,266
15660,2010-02-05 16:01:00,2010-03-31 12:44:00,53
15661,2010-05-10 07:59:00,2010-07-19 15:15:00,70
15662,2009-12-01 13:49:00,2010-02-16 16:47:00,77
15664,2010-02-28 12:50:00,2010-05-07 08:17:00,67
15665,2010-03-14 15:07:00,2010-08-22 13:41:00,160
15666,2010-08-01 15:41:00,2010-08-24 16:14:00,23
15669,2011-03-21 09:13:00,2011-06-16 17:12:00,87
15670,2010-06-01 15:34:00,2011-02-16 10:50:00,259
15671,2011-03-14 09:37:00,2011-03-16 14:31:00,2
15673,2010-02-22 14:28:00,2010-04-08 13:18:00,44
15674,2009-12-08 17:08:00,2010-02-25 12:18:00,78
15675,2010-10-31 14:14:00,2011-03-04 14:21:00,124
15676,2011-03-01 10:19:00,2011-11-04 14:19:00,248
15677,2010-09-02 12:08:00,2010-10-14 15:19:00,42
15678,2010-07-05 12:49:00,2010-11-09 14:38:00,127
15679,2011-06-10 08:24:00,2011-07-08 13:31:00,28
15680,2009-12-02 12:15:00,2010-01-24 15:14:00,53
15681,2010-05-24 14:18:00,2010-06-07 16:48:00,14
15682,2010-01-21 14:37:00,2010-04-19 15:30:00,88
15683,2010-08-23 12:01:00,2011-08-14 12:56:00,356
15684,2009-12-04 16:13:00,2010-01-07 11:21:00,33
15687,2011-01-13 15:13:00,2011-02-01 13:15:00,18
15689,2010-04-01 09:53:00,2010-12-13 09:57:00,256
15690,2011-08-31 11:40:00,2011-12-05 15:59:00,96
15691,2009-12-06 16:01:00,2010-04-29 11:53:00,143
15694,2009-12-07 15:43:00,2010-04-23 14:03:00,136
15695,2010-01-27 10:56:00,2010-04-21 10:36:00,83
15696,2010-01-24 14:36:00,2010-03-11 12:17:00,45
15700,2011-06-19 15:36:00,2011-06-20 16:53:00,1
15701,2011-08-21 12:36:00,2011-09-27 10:41:00,36
15704,2010-05-05 14:51:00,2010-07-25 15:00:00,81
15706,2011-08-15 14:32:00,2011-09-25 12:45:00,40
15707,2011-09-14 14:19:00,2011-10-06 15:53:00,22
15708,2010-10-10 11:33:00,2010-11-14 11:01:00,34
15709,2010-04-29 18:31:00,2011-03-01 10:38:00,305
15711,2010-01-24 12:13:00,2010-06-01 12:14:00,128
15712,2009-12-01 11:17:00,2010-01-06 13:08:00,36
15713,2009-12-16 09:41:00,2010-03-30 10:26:00,104
15714,2010-06-02 12:08:00,2010-06-08 08:37:00,5
15715,2010-03-30 12:17:00,2010-04-22 15:33:00,23
15716,2009-12-07 12:42:00,2010-03-23 12:11:00,105
15717,2010-04-26 10:41:00,2010-06-24 13:43:00,59
15719,2009-12-01 12:47:00,2009-12-10 12:03:00,8
15720,2010-06-07 15:40:00,2011-11-15 14:48:00,525
15722,2010-03-09 15:05:00,2010-03-25 17:34:00,16
15723,2010-05-14 12:55:00,2010-09-16 10:43:00,124
15724,2010-11-04 10:22:00,2011-02-28 10:40:00,116
15727,2010-01-24 12:12:00,2010-05-19 11:39:00,114
15728,2010-09-21 14:46:00,2010-11-25 10:39:00,64
15729,2010-11-01 13:44:00,2010-11-04 16:07:00,3
15730,2010-10-04 14:15:00,2010-11-23 10:41:00,49
15732,2010-02-04 10:10:00,2010-02-23 11:29:00,19
15734,2010-06-10 14:25:00,2010-09-29 11:40:00,110
15736,2010-09-30 14:19:00,2010-09-30 14:20:00,0
15737,2011-04-11 10:01:00,2011-06-03 14:33:00,53
15738,2009-12-10 15:52:00,2010-01-11 09:53:00,31
15741,2010-03-31 11:55:00,2010-09-07 16:21:00,160
15743,2011-06-08 10:14:00,2011-08-18 12:43:00,71
15745,2011-04-17 13:04:00,2011-09-27 10:24:00,162
15747,2010-01-18 11:21:00,2010-04-23 16:02:00,95
15748,2010-09-16 16:52:00,2010-09-16 16:55:00,0
15749,2011-01-11 12:55:00,2011-01-11 12:57:00,0
15750,2009-12-01 17:19:00,2009-12-16 16:02:00,14
15751,2009-12-06 13:08:00,2009-12-06 13:21:00,0
15752,2010-09-08 11:56:00,2010-11-03 14:22:00,56
15754,2010-02-22 13:31:00,2010-03-04 09:37:00,9
15755,2009-12-04 08:24:00,2010-01-13 13:55:00,40
15756,2011-04-04 14:00:00,2011-05-10 14:20:00,36
15757,2010-06-10 13:47:00,2010-08-04 12:22:00,54
15759,2009-12-02 10:08:00,2010-05-14 12:44:00,163
15762,2011-09-23 15:17:00,2011-10-05 16:15:00,12
15763,2011-09-23 12:10:00,2011-11-08 09:44:00,45
15764,2010-08-18 13:58:00,2010-10-01 14:07:00,44
15766,2010-01-26 15:55:00,2010-09-09 13:51:00,225
15768,2009-12-03 12:10:00,2009-12-09 12:18:00,6
15769,2009-12-11 09:58:00,2010-01-11 09:55:00,30
15771,2010-01-15 12:14:00,2010-04-06 12:20:00,81
15773,2010-10-26 15:27:00,2011-12-04 12:48:00,403
15774,2010-02-21 12:57:00,2010-04-06 09:58:00,43
15775,2010-03-18 07:32:00,2011-04-08 12:56:00,386
15777,2010-05-20 10:37:00,2010-10-18 15:45:00,151
15779,2010-06-25 15:55:00,2010-09-02 16:40:00,69
15780,2010-12-17 11:43:00,2011-04-11 09:18:00,114
15781,2011-02-07 09:15:00,2011-07-25 12:25:00,168
15782,2010-10-05 15:43:00,2011-09-11 14:29:00,340
15784,2010-02-05 14:42:00,2010-08-29 10:38:00,204
15785,2009-12-15 16:28:00,2010-01-29 12:32:00,44
15786,2010-06-21 10:13:00,2010-10-18 08:11:00,118
15787,2011-10-09 13:11:00,2011-11-13 14:48:00,35
15789,2010-03-26 11:21:00,2010-06-15 11:33:00,81
15791,2010-03-08 09:41:00,2010-04-28 11:29:00,51
15792,2010-03-31 09:42:00,2010-11-05 08:21:00,218
15793,2009-12-01 12:54:00,2010-03-23 08:40:00,111
15794,2009-12-02 15:10:00,2009-12-03 13:04:00,0
15795,2010-01-18 11:31:00,2010-02-14 12:57:00,27
15796,2010-03-31 13:10:00,2010-04-18 10:39:00,17
15797,2010-01-27 13:12:00,2010-05-07 15:09:00,100
15798,2010-01-27 11:55:00,2010-03-04 09:08:00,35
15799,2010-10-17 14:26:00,2011-01-09 15:13:00,84
15800,2010-03-31 13:17:00,2010-03-31 13:22:00,0
15801,2011-08-22 09:53:00,2011-10-10 15:42:00,49
15803,2010-02-01 16:29:00,2010-09-02 08:42:00,212
15804,2011-05-25 10:12:00,2011-06-22 10:28:00,28
15805,2009-12-10 12:57:00,2010-01-26 11:39:00,46
15806,2011-03-08 09:24:00,2011-07-05 12:15:00,119
15807,2010-02-11 15:32:00,2010-10-27 13:04:00,257
15808,2009-12-01 16:30:00,2009-12-15 14:10:00,13
15809,2010-06-22 14:23:00,2010-09-06 13:20:00,75
15810,2010-02-04 18:18:00,2010-03-22 10:08:00,45
15811,2010-11-16 16:46:00,2010-12-09 15:29:00,22
15812,2009-12-15 13:40:00,2010-01-20 12:33:00,35
15813,2011-04-14 09:09:00,2011-05-16 08:13:00,31
15814,2010-04-15 14:31:00,2010-11-11 17:55:00,210
15815,2011-03-25 08:43:00,2011-04-08 12:01:00,14
15816,2010-06-15 12:54:00,2010-06-15 13:36:00,0
15817,2010-06-14 13:31:00,2010-08-04 12:54:00,50
15819,2010-03-18 11:08:00,2010-03-18 11:09:00,0
15821,2011-10-09 13:28:00,2011-10-26 15:48:00,17
15822,2009-12-06 15:12:00,2010-05-05 11:27:00,149
15823,2009-12-08 15:12:00,2009-12-10 18:03:00,2
15824,2010-06-25 15:10:00,2010-09-12 13:20:00,78
15826,2010-05-20 17:00:00,2011-05-13 10:44:00,357
15827,2010-01-08 11:25:00,2010-02-18 09:32:00,40
15829,2011-07-22 10:23:00,2011-09-01 16:45:00,41
15831,2011-01-19 14:52:00,2011-08-07 13:54:00,199
15834,2010-10-11 14:05:00,2010-11-28 12:03:00,47
15835,2011-01-13 10:35:00,2011-03-24 13:59:00,70
15837,2010-08-11 10:16:00,2011-10-06 09:01:00,420
15838,2009-12-15 09:51:00,2010-03-09 11:57:00,84
15839,2011-07-14 16:35:00,2011-09-20 12:12:00,67
15840,2011-06-20 11:42:00,2011-10-12 09:08:00,113
15841,2009-12-10 08:29:00,2009-12-20 10:13:00,10
15842,2010-06-30 09:06:00,2010-11-11 14:08:00,134
15845,2010-01-26 14:44:00,2010-04-27 09:09:00,90
15847,2010-03-08 08:47:00,2010-09-22 14:42:00,198
15850,2009-12-13 13:27:00,2010-06-21 14:14:00,190
15852,2010-07-01 10:16:00,2011-05-26 13:26:00,329
15854,2009-12-10 12:08:00,2010-04-07 12:58:00,118
15855,2010-08-20 17:15:00,2011-03-21 12:32:00,212
15856,2009-12-03 14:02:00,2009-12-11 16:46:00,8
15857,2010-10-05 16:43:00,2011-11-21 12:18:00,411
15858,2009-12-10 11:42:00,2009-12-18 10:57:00,7
15860,2009-12-06 12:31:00,2009-12-13 11:23:00,6
15861,2010-01-28 19:41:00,2010-04-29 20:04:00,91
15862,2009-12-17 11:33:00,2009-12-17 11:38:00,0
15863,2009-12-17 10:20:00,2010-01-22 14:14:00,36
15864,2010-11-23 15:02:00,2011-01-27 16:43:00,65
15865,2010-01-05 13:58:00,2010-10-22 15:24:00,290
15867,2009-12-14 15:16:00,2010-01-04 16:11:00,21
15869,2010-03-23 16:50:00,2011-03-07 17:19:00,349
15870,2010-09-19 16:22:00,2010-09-19 16:27:00,0
15872,2010-06-07 14:53:00,2010-11-26 12:05:00,171
15873,2010-07-27 11:58:00,2010-07-27 11:59:00,0
15874,2010-01-07 13:56:00,2010-02-03 13:34:00,26
15876,2010-09-17 15:26:00,2010-10-26 18:58:00,39
15877,2011-11-22 11:18:00,2011-12-08 11:53:00,16
15878,2009-12-06 12:28:00,2010-05-27 12:17:00,171
15879,2009-12-17 19:54:00,2010-05-19 17:49:00,152
15881,2010-12-10 13:32:00,2010-12-13 10:36:00,2
15882,2009-12-10 15:33:00,2010-02-01 17:05:00,53
15883,2011-11-06 14:50:00,2011-12-07 17:05:00,31
15884,2009-12-03 18:23:00,2010-10-03 15:55:00,303
15885,2010-01-21 12:47:00,2010-01-27 13:26:00,6
15886,2010-04-20 15:03:00,2010-10-19 11:57:00,181
15887,2010-06-02 11:53:00,2010-09-05 13:41:00,95
15888,2010-07-01 11:51:00,2010-11-04 09:59:00,125
15889,2009-12-10 12:21:00,2009-12-17 13:38:00,7
15890,2010-04-14 08:43:00,2010-04-21 13:53:00,7
15894,2010-12-05 14:06:00,2011-03-31 13:50:00,115
15897,2011-05-29 13:32:00,2011-05-29 13:50:00,0
15898,2009-12-11 16:11:00,2010-01-14 13:03:00,33
15900,2010-05-26 11:27:00,2010-10-18 11:22:00,144
15901,2010-06-14 12:39:00,2010-09-02 15:50:00,80
15903,2010-01-14 10:57:00,2010-08-19 14:44:00,217
15906,2010-09-15 12:17:00,2010-10-29 15:42:00,44
15907,2011-05-13 13:01:00,2011-06-16 12:45:00,33
15908,2010-07-15 19:21:00,2010-08-06 11:56:00,21
15910,2010-01-21 11:51:00,2010-03-04 12:13:00,42
15911,2009-12-09 13:26:00,2009-12-18 11:32:00,8
15912,2009-12-10 12:58:00,2009-12-10 13:03:00,0
15914,2010-11-26 16:09:00,2010-11-26 16:10:00,0
15916,2009-12-10 16:21:00,2010-01-17 15:02:00,37
15917,2009-12-02 14:55:00,2009-12-02 15:44:00,0
15918,2010-03-18 11:40:00,2011-03-13 15:55:00,360
15919,2010-12-06 11:26:00,2011-11-20 11:28:00,349
15920,2009-12-14 13:09:00,2009-12-14 13:10:00,0
15921,2010-03-09 11:03:00,2010-10-18 11:03:00,223
15932,2011-02-23 14:50:00,2011-03-15 13:28:00,19
15933,2011-09-14 12:05:00,2011-09-29 16:42:00,15
15934,2010-10-06 12:08:00,2010-10-18 10:13:00,11
15936,2010-08-29 11:42:00,2010-11-25 16:39:00,88
15938,2010-06-01 09:42:00,2010-07-18 11:30:00,47
15939,2010-11-30 12:07:00,2011-01-12 12:43:00,43
15943,2010-01-31 11:04:00,2010-02-28 12:49:00,28
15944,2009-12-13 12:57:00,2010-08-11 14:39:00,241
15945,2009-12-01 13:47:00,2010-01-15 17:36:00,45
15946,2010-03-16 10:49:00,2010-07-25 12:16:00,131
15948,2010-10-11 12:16:00,2011-10-27 08:35:00,380
15949,2011-09-29 17:34:00,2011-11-23 09:09:00,54
15950,2010-01-26 11:39:00,2010-03-04 11:11:00,36
15951,2010-11-23 18:20:00,2011-02-27 11:57:00,95
15952,2011-04-28 12:55:00,2011-07-03 13:33:00,66
15953,2009-12-03 14:00:00,2010-02-09 12:09:00,67
15955,2010-02-23 16:36:00,2010-03-11 13:34:00,15
15956,2009-12-13 11:16:00,2010-06-06 13:06:00,175
15957,2010-10-15 12:11:00,2010-10-15 12:22:00,0
15958,2010-06-07 10:59:00,2010-10-18 10:26:00,132
15959,2010-01-26 16:19:00,2010-01-26 16:26:00,0
15960,2010-09-30 15:50:00,2010-11-10 15:09:00,40
15963,2011-10-25 13:05:00,2011-11-20 11:33:00,25
15965,2009-12-03 11:45:00,2010-02-14 12:28:00,73
15967,2009-12-01 13:29:00,2010-02-08 13:24:00,68
15969,2010-07-05 13:10:00,2010-10-10 12:01:00,96
15970,2010-04-20 11:30:00,2011-02-09 12:08:00,295
15971,2009-12-08 09:46:00,2009-12-15 16:45:00,7
