customer_id,first_purchase_date,last_purchase_date,sales_invoices,active_purchase_months,gross_sales,units_purchased,customer_lifetime_days,average_order_value,customer_status
15990,2010-02-28 12:30:00,2011-10-26 15:58:00,7,6,1997.75,1086,605,285.39285714285717,Repeat Customer
15991,2010-06-23 15:50:00,2010-06-23 15:50:00,1,1,150.55,41,0,150.55,One-Time Customer
15992,2010-09-12 11:52:00,2011-12-06 11:00:00,3,3,896.6,514,449,298.8666666666667,Repeat Customer
15993,2011-10-26 16:21:00,2011-12-01 10:45:00,7,3,2768.97,2031,35,395.5671428571428,Repeat Customer
15994,2010-03-14 11:55:00,2011-10-16 12:28:00,3,3,1175.68,462,581,391.8933333333334,Repeat Customer
15995,2010-10-21 13:57:00,2010-10-21 13:57:00,1,1,694.54,352,0,694.54,One-Time Customer
15996,2010-11-07 15:49:00,2011-09-12 15:14:00,7,7,1386.4,643,308,198.05714285714288,Repeat Customer
15998,2009-12-01 11:45:00,2011-11-03 12:45:00,16,14,8274.14,5350,702,517.13375,Repeat Customer
15999,2009-12-04 12:31:00,2009-12-04 12:31:00,1,1,20.4,24,0,20.4,One-Time Customer
16000,2011-12-07 12:14:00,2011-12-07 12:17:00,3,1,12393.7,5110,0,4131.233333333334,Repeat Customer
16001,2010-11-23 17:10:00,2010-11-23 17:10:00,1,1,583.39,337,0,583.39,One-Time Customer
16002,2010-03-24 13:08:00,2010-03-24 13:08:00,1,1,169.21,70,0,169.21,One-Time Customer
16003,2009-12-03 18:51:00,2011-11-10 09:57:00,10,8,5613.83,2210,706,561.383,Repeat Customer
16004,2010-01-25 13:56:00,2010-08-22 11:48:00,5,4,2146.39,1076,208,429.27799999999996,Repeat Customer
16005,2010-09-15 13:21:00,2011-11-27 13:47:00,10,6,2365.07,1267,438,236.507,Repeat Customer
16006,2010-11-17 12:03:00,2011-05-12 13:12:00,2,2,332.82,205,176,166.41,Repeat Customer
16007,2010-06-14 13:18:00,2011-10-23 11:05:00,7,6,3053.06,2631,495,436.15142857142854,Repeat Customer
16008,2010-03-19 11:07:00,2011-11-16 10:32:00,15,10,5339.13,3237,606,355.942,Repeat Customer
16009,2011-07-03 11:26:00,2011-11-17 16:51:00,4,3,972.11,366,137,243.0275,Repeat Customer
16010,2010-10-24 10:54:00,2011-04-08 10:14:00,11,4,1694.86,919,165,154.0781818181818,Repeat Customer
16011,2009-12-01 12:02:00,2011-12-01 16:31:00,29,20,5599.31,3321,730,193.0796551724138,Repeat Customer
16012,2010-06-28 11:39:00,2011-11-04 13:25:00,5,5,2978.59,1760,494,595.7180000000001,Repeat Customer
16013,2009-12-08 10:24:00,2011-12-06 10:36:00,84,23,56078.44,25520,728,667.6004761904762,Repeat Customer
16014,2010-01-31 12:43:00,2011-11-02 12:04:00,5,5,1100.28,462,639,220.05599999999998,Repeat Customer
16015,2011-10-21 12:56:00,2011-12-06 10:58:00,3,3,704.26,906,45,234.75333333333333,Repeat Customer
16016,2010-11-02 13:27:00,2011-12-06 14:35:00,11,7,2083.4,881,399,189.4,Repeat Customer
16017,2010-01-05 12:06:00,2011-10-23 12:56:00,5,4,1545.58,635,656,309.116,Repeat Customer
16018,2009-12-07 13:57:00,2011-10-31 14:13:00,4,4,698.13,503,693,174.5325,Repeat Customer
16019,2009-12-14 14:12:00,2011-10-24 11:51:00,27,15,17329.16,6959,678,641.8207407407407,Repeat Customer
16020,2011-10-05 13:54:00,2011-11-23 11:18:00,3,2,851.01,487,48,283.67,Repeat Customer
16021,2010-06-13 11:05:00,2010-11-09 14:48:00,2,2,487.03,276,149,243.515,Repeat Customer
16022,2011-03-24 13:16:00,2011-03-24 13:16:00,1,1,602.63,255,0,602.63,One-Time Customer
16023,2011-03-18 13:32:00,2011-10-24 16:34:00,3,3,719.81,358,220,239.93666666666664,Repeat Customer
16024,2010-10-24 11:40:00,2011-11-27 13:26:00,3,2,478.71,484,399,159.57,Repeat Customer
16025,2011-11-10 11:45:00,2011-11-10 11:45:00,1,1,439.65999999999997,338,0,439.65999999999997,One-Time Customer
16026,2011-10-27 13:53:00,2011-10-27 13:53:00,1,1,236.09,243,0,236.09,One-Time Customer
16027,2010-01-08 13:21:00,2011-09-09 10:47:00,15,11,2048.36,2099,608,136.55733333333333,Repeat Customer
16028,2010-04-23 11:45:00,2010-04-23 11:45:00,1,1,82.2,18,0,82.2,One-Time Customer
16029,2009-12-08 11:23:00,2011-11-01 10:27:00,106,24,109620.87,54449,692,1034.159150943396,Repeat Customer
16030,2011-02-03 11:28:00,2011-02-03 11:28:00,1,1,331.24,283,0,331.24,One-Time Customer
16031,2011-04-06 14:23:00,2011-09-08 13:07:00,2,2,547.9,421,154,273.95,Repeat Customer
16032,2010-07-04 13:31:00,2010-09-09 18:00:00,6,3,1965.72,1467,67,327.62,Repeat Customer
16033,2010-08-11 16:44:00,2011-12-04 12:44:00,27,16,10608.81,4200,479,392.9188888888889,Repeat Customer
16034,2010-10-26 13:00:00,2011-05-27 16:17:00,6,4,911.32,585,213,151.88666666666668,Repeat Customer
16035,2010-05-28 15:09:00,2010-05-28 15:09:00,1,1,217.73,33,0,217.73,One-Time Customer
16036,2010-03-29 14:47:00,2011-09-13 14:53:00,4,4,2556.84,1369,533,639.21,Repeat Customer
16037,2010-03-01 12:31:00,2011-03-15 09:13:00,5,5,1509.3400000000001,766,378,301.86800000000005,Repeat Customer
16038,2011-05-22 11:29:00,2011-12-02 12:40:00,3,3,471.78,244,194,157.26,Repeat Customer
16039,2010-03-21 15:17:00,2010-10-12 10:44:00,2,2,456.4,409,204,228.2,Repeat Customer
16040,2010-04-09 10:12:00,2011-10-05 13:47:00,7,7,2416.9,1185,544,345.2714285714286,Repeat Customer
16041,2011-07-21 16:27:00,2011-11-09 12:25:00,3,2,3166.4,1584,110,1055.4666666666667,Repeat Customer
16042,2010-09-12 12:00:00,2011-11-17 17:50:00,8,6,2245.32,1430,431,280.665,Repeat Customer
16043,2010-08-15 11:26:00,2011-11-02 12:50:00,8,7,1856.5900000000001,1011,444,232.07375000000002,Repeat Customer
16044,2010-09-30 18:12:00,2010-09-30 18:12:00,1,1,340.84000000000003,170,0,340.84000000000003,One-Time Customer
16045,2010-07-29 12:50:00,2011-08-12 12:41:00,8,6,3434.93,2108,378,429.36625,Repeat Customer
16046,2010-05-26 13:18:00,2010-05-26 13:18:00,1,1,235.78,248,0,235.78,One-Time Customer
16048,2010-06-08 12:36:00,2010-12-01 15:28:00,4,3,818.7900000000001,425,176,204.69750000000002,Repeat Customer
16049,2010-07-11 13:53:00,2011-10-30 13:19:00,6,4,1852.15,1132,475,308.69166666666666,Repeat Customer
16050,2010-11-03 15:55:00,2011-06-19 11:44:00,3,2,300.7,388,227,100.23333333333333,Repeat Customer
16051,2010-01-27 09:38:00,2010-01-27 09:38:00,1,1,188.44,80,0,188.44,One-Time Customer
16052,2011-10-16 15:13:00,2011-10-16 15:13:00,1,1,362.06,282,0,362.06,One-Time Customer
16053,2010-04-08 11:11:00,2011-11-07 11:21:00,6,5,3634.84,3067,578,605.8066666666667,Repeat Customer
16054,2010-04-01 18:37:00,2011-07-17 13:08:00,4,4,2111.88,791,471,527.97,Repeat Customer
16055,2011-05-03 09:26:00,2011-05-03 09:26:00,1,1,134.8,22,0,134.8,One-Time Customer
16056,2011-10-25 15:19:00,2011-10-25 15:19:00,1,1,650.75,345,0,650.75,One-Time Customer
16057,2010-01-07 17:11:00,2011-11-23 15:23:00,10,7,3854.85,1691,684,385.485,Repeat Customer
16058,2010-10-29 16:48:00,2010-10-29 16:48:00,1,1,62.7,18,0,62.7,One-Time Customer
16059,2010-05-19 13:04:00,2011-10-05 09:56:00,12,11,3053.57,1431,503,254.46416666666667,Repeat Customer
16060,2010-08-02 15:26:00,2010-11-04 12:10:00,3,3,541.95,243,93,180.65,Repeat Customer
16061,2010-10-04 15:29:00,2010-10-04 15:29:00,1,1,89.65,19,0,89.65,One-Time Customer
16062,2010-06-21 13:32:00,2011-11-30 12:15:00,8,7,2863.45,2035,526,357.93125,Repeat Customer
16063,2011-03-24 14:55:00,2011-03-24 14:56:00,1,1,335.32,262,0,335.32,One-Time Customer
16064,2009-12-14 16:11:00,2009-12-14 16:11:00,1,1,109.31,55,0,109.31,One-Time Customer
16065,2010-09-02 13:27:00,2010-12-09 13:03:00,8,4,1992.13,1207,97,249.01625,Repeat Customer
16066,2011-08-07 14:33:00,2011-11-23 11:54:00,5,3,1521.04,935,107,304.20799999999997,Repeat Customer
16067,2010-02-02 18:01:00,2010-05-26 12:33:00,3,3,3269.11,1236,112,1089.7033333333334,Repeat Customer
16068,2010-04-25 11:52:00,2010-04-25 11:52:00,1,1,115.73,48,0,115.73,One-Time Customer
16069,2010-10-18 10:32:00,2010-10-18 10:32:00,1,1,457.7,138,0,457.7,One-Time Customer
16070,2011-11-07 16:36:00,2011-11-17 15:50:00,2,1,852.15,457,9,426.075,Repeat Customer
16071,2010-02-22 14:48:00,2011-10-26 11:14:00,4,4,1076.8,697,610,269.2,Repeat Customer
16072,2010-06-08 16:47:00,2011-02-24 14:32:00,4,3,4180.09,1580,260,1045.0225,Repeat Customer
16073,2011-02-15 15:41:00,2011-02-15 15:41:00,1,1,122.4,48,0,122.4,One-Time Customer
16074,2010-11-14 13:19:00,2010-11-14 13:19:00,1,1,252.5,38,0,252.5,One-Time Customer
16075,2010-05-24 15:57:00,2010-07-25 11:31:00,2,2,736.9300000000001,271,61,368.46500000000003,Repeat Customer
16076,2011-05-15 12:31:00,2011-12-06 14:59:00,10,7,2234.73,1435,205,223.473,Repeat Customer
16077,2010-03-24 10:42:00,2010-03-24 10:42:00,1,1,2300.4,840,0,2300.4,One-Time Customer
16078,2010-02-08 13:29:00,2011-03-01 09:47:00,2,2,362.99,200,385,181.495,Repeat Customer
16079,2011-10-30 13:06:00,2011-11-23 12:48:00,3,2,1352.0,864,23,450.6666666666667,Repeat Customer
16080,2010-09-15 14:19:00,2011-09-19 10:42:00,4,4,602.5600000000001,298,368,150.64000000000001,Repeat Customer
16081,2010-02-03 12:46:00,2011-10-14 13:06:00,8,8,4278.96,2177,618,534.87,Repeat Customer
16082,2010-02-07 15:16:00,2010-02-07 15:16:00,1,1,106.75,39,0,106.75,One-Time Customer
16083,2010-11-16 11:53:00,2011-08-31 10:47:00,4,3,2351.42,1514,287,587.855,Repeat Customer
16084,2011-02-13 16:05:00,2011-02-13 16:05:00,1,1,436.18,216,0,436.18,One-Time Customer
16085,2010-01-20 14:03:00,2011-11-16 13:24:00,12,11,2324.71,1379,664,193.72583333333333,Repeat Customer
16086,2009-12-02 13:20:00,2011-10-11 13:09:00,10,10,2687.73,1450,677,268.773,Repeat Customer
16087,2010-01-19 12:30:00,2010-11-15 16:44:00,5,5,1739.92,664,300,347.98400000000004,Repeat Customer
16088,2010-04-27 10:56:00,2010-05-13 10:16:00,2,2,1437.43,373,15,718.715,Repeat Customer
16089,2010-07-18 15:51:00,2010-11-18 13:51:00,2,2,263.49,119,122,131.745,Repeat Customer
16090,2010-03-25 13:05:00,2010-03-25 13:05:00,1,1,180.56,58,0,180.56,One-Time Customer
16091,2011-05-25 09:18:00,2011-07-08 08:45:00,2,2,315.06,154,43,157.53,Repeat Customer
16092,2010-05-09 16:10:00,2011-08-17 10:46:00,6,5,1587.94,1188,464,264.6566666666667,Repeat Customer
16093,2011-08-25 11:09:00,2011-08-25 11:09:00,1,1,17.0,20,0,17.0,One-Time Customer
16094,2010-04-16 14:00:00,2011-11-28 12:45:00,11,8,3695.56,2020,590,335.96,Repeat Customer
16095,2010-09-09 16:54:00,2010-09-09 16:54:00,1,1,447.05,265,0,447.05,One-Time Customer
16096,2010-03-04 15:44:00,2011-03-20 13:38:00,4,4,1584.97,700,380,396.2425,Repeat Customer
16097,2011-04-13 13:47:00,2011-04-13 13:47:00,1,1,185.04999999999998,87,0,185.04999999999998,One-Time Customer
16098,2009-12-15 09:40:00,2011-09-13 09:59:00,14,13,4010.7,2008,637,286.4785714285714,Repeat Customer
16099,2010-03-03 11:13:00,2011-10-20 13:13:00,7,7,1573.2,960,596,224.74285714285716,Repeat Customer
16100,2010-09-03 11:39:00,2010-09-03 11:39:00,1,1,582.64,438,0,582.64,One-Time Customer
16101,2010-05-27 12:50:00,2011-09-30 10:18:00,4,4,3229.16,1844,490,807.29,Repeat Customer
16102,2011-08-03 12:50:00,2011-10-28 13:19:00,3,3,1842.14,942,86,614.0466666666667,Repeat Customer
16103,2010-01-08 12:08:00,2011-12-02 14:16:00,22,15,6191.71,2639,693,281.44136363636363,Repeat Customer
16104,2009-12-06 10:41:00,2011-10-09 10:23:00,9,7,2774.46,1047,671,308.2733333333333,Repeat Customer
16105,2010-04-14 13:27:00,2011-04-05 10:13:00,5,5,2386.19,2125,355,477.238,Repeat Customer
16106,2011-10-05 10:37:00,2011-10-05 10:37:00,1,1,108.38,74,0,108.38,One-Time Customer
16107,2011-06-09 18:42:00,2011-11-22 09:40:00,7,6,3204.1600000000003,1176,165,457.7371428571429,Repeat Customer
16108,2010-03-18 14:14:00,2011-09-16 11:48:00,4,4,2235.92,1473,546,558.98,Repeat Customer
16109,2010-01-10 10:37:00,2011-05-05 09:17:00,3,3,939.48,1092,479,313.16,Repeat Customer
16110,2010-07-05 13:04:00,2011-10-25 14:35:00,4,4,1781.59,880,477,445.3975,Repeat Customer
16111,2010-10-07 19:51:00,2010-10-07 19:51:00,1,1,549.33,233,0,549.33,One-Time Customer
16112,2011-01-05 11:47:00,2011-07-19 14:28:00,4,2,195.74,574,195,48.935,Repeat Customer
16113,2011-06-09 16:16:00,2011-06-09 16:16:00,1,1,161.38,176,0,161.38,One-Time Customer
16114,2011-06-22 10:13:00,2011-06-22 10:13:00,1,1,135.75000000000003,43,0,135.75000000000003,One-Time Customer
16115,2010-05-14 11:59:00,2011-11-30 11:32:00,12,12,2553.8,1589,564,212.8166666666667,Repeat Customer
16116,2011-05-12 12:01:00,2011-05-12 12:01:00,1,1,612.78,248,0,612.78,One-Time Customer
16117,2010-04-27 11:50:00,2011-06-03 11:42:00,3,3,654.4,321,401,218.13333333333333,Repeat Customer
16118,2010-02-25 09:40:00,2010-02-25 09:40:00,1,1,4376.25,2851,0,4376.25,One-Time Customer
16119,2009-12-16 11:56:00,2011-12-01 15:11:00,8,8,1720.81,811,715,215.10125,Repeat Customer
16120,2010-10-13 15:07:00,2011-10-11 14:22:00,6,2,2967.51,2161,362,494.58500000000004,Repeat Customer
16121,2010-05-23 10:52:00,2011-10-13 12:59:00,5,4,1450.04,879,508,290.008,Repeat Customer
16122,2010-10-10 15:26:00,2011-09-27 15:34:00,6,6,895.62,1280,352,149.27,Repeat Customer
16123,2011-10-19 09:18:00,2011-10-19 09:18:00,1,1,307.78000000000003,170,0,307.78000000000003,One-Time Customer
16124,2009-12-07 10:33:00,2011-01-26 14:45:00,4,4,1772.49,797,415,443.1225,Repeat Customer
16125,2009-12-14 15:38:00,2010-12-07 15:48:00,14,12,4292.35,1819,358,306.5964285714286,Repeat Customer
16126,2009-12-02 13:34:00,2011-11-10 16:03:00,15,14,14644.6,6140,708,976.3066666666667,Repeat Customer
16127,2009-12-13 12:19:00,2011-10-31 13:58:00,2,2,801.3100000000001,391,687,400.65500000000003,Repeat Customer
16128,2010-07-16 16:30:00,2011-11-22 11:14:00,11,7,3801.05,2445,493,345.55,Repeat Customer
16129,2010-07-20 12:32:00,2010-10-28 14:29:00,3,2,1396.05,1261,100,465.34999999999997,Repeat Customer
16130,2010-04-01 13:58:00,2010-10-13 15:14:00,4,4,987.48,296,195,246.87,Repeat Customer
16131,2009-12-02 10:09:00,2011-10-19 11:53:00,12,8,9957.42,4768,686,829.785,Repeat Customer
16132,2010-03-22 10:25:00,2010-06-13 13:49:00,2,2,664.1999999999999,280,83,332.09999999999997,Repeat Customer
16133,2010-03-31 12:21:00,2011-12-06 11:24:00,56,20,22992.26,13653,614,410.5760714285714,Repeat Customer
16134,2010-06-17 09:48:00,2011-11-18 10:05:00,5,5,2145.34,1637,519,429.06800000000004,Repeat Customer
16135,2010-05-05 09:35:00,2011-03-22 12:30:00,2,2,819.45,395,321,409.725,Repeat Customer
16136,2010-02-14 12:49:00,2011-10-11 09:10:00,4,4,946.8000000000001,674,603,236.70000000000002,Repeat Customer
16137,2010-01-28 15:04:00,2010-01-28 15:04:00,1,1,422.7,210,0,422.7,One-Time Customer
16138,2010-04-28 09:51:00,2010-11-26 12:13:00,3,3,910.35,774,212,303.45,Repeat Customer
16139,2009-12-03 13:51:00,2011-11-21 08:37:00,5,4,1111.15,602,717,222.23000000000002,Repeat Customer
16140,2010-09-24 12:03:00,2011-10-05 12:15:00,3,3,1433.46,1272,376,477.82,Repeat Customer
16141,2010-10-18 14:12:00,2011-09-12 13:11:00,2,2,955.94,410,328,477.97,Repeat Customer
16142,2011-04-04 10:16:00,2011-04-04 10:16:00,1,1,535.34,422,0,535.34,One-Time Customer
16143,2009-12-10 09:44:00,2011-12-06 14:13:00,12,11,4555.08,1866,726,379.59,Repeat Customer
16144,2011-04-07 10:09:00,2011-04-07 10:09:00,1,1,175.2,16,0,175.2,One-Time Customer
16145,2010-05-04 13:31:00,2011-12-01 10:33:00,19,16,6805.4400000000005,5270,575,358.18105263157895,Repeat Customer
16146,2010-09-17 10:46:00,2011-07-05 14:20:00,4,4,946.38,544,291,236.595,Repeat Customer
16147,2010-02-05 12:26:00,2011-07-29 09:57:00,5,5,2398.91,1395,538,479.782,Repeat Customer
16148,2010-09-29 10:12:00,2011-02-16 14:01:00,2,2,386.62,250,140,193.31,Repeat Customer
16149,2010-10-06 15:54:00,2011-12-05 11:29:00,3,3,422.21999999999997,598,424,140.73999999999998,Repeat Customer
16150,2009-12-17 15:33:00,2011-10-28 12:39:00,10,10,4002.17,1990,679,400.217,Repeat Customer
16152,2011-03-16 09:47:00,2011-03-16 09:47:00,1,1,1829.04,642,0,1829.04,One-Time Customer
16153,2010-05-26 12:41:00,2011-10-21 10:50:00,11,9,5133.49,3693,512,466.6809090909091,Repeat Customer
16155,2010-06-18 11:23:00,2010-11-23 12:03:00,5,4,796.9,495,158,159.38,Repeat Customer
16156,2009-12-02 17:06:00,2011-12-01 12:42:00,20,16,6188.18,3205,728,309.409,Repeat Customer
16157,2011-09-28 11:48:00,2011-11-24 11:41:00,3,2,656.69,347,56,218.89666666666668,Repeat Customer
16158,2009-12-05 15:00:00,2010-07-05 13:55:00,9,7,628.32,182,211,69.81333333333333,Repeat Customer
16159,2009-12-03 11:51:00,2011-03-03 12:27:00,4,4,1232.79,635,455,308.1975,Repeat Customer
16160,2011-09-15 10:53:00,2011-10-05 14:19:00,2,2,1025.44,1162,20,512.72,Repeat Customer
16161,2010-02-08 11:06:00,2011-12-08 12:10:00,43,21,12580.06,6255,668,292.5595348837209,Repeat Customer
16162,2011-04-01 15:03:00,2011-04-01 15:03:00,1,1,37.4,4,0,37.4,One-Time Customer
16163,2009-12-02 10:00:00,2011-04-21 15:15:00,6,5,2407.98,676,505,401.33,Repeat Customer
16164,2011-10-28 09:12:00,2011-11-22 15:04:00,3,2,822.48,433,25,274.16,Repeat Customer
16165,2010-07-22 14:17:00,2010-07-22 14:17:00,1,1,79.9,2,0,79.9,One-Time Customer
16166,2010-01-17 14:16:00,2010-10-07 15:44:00,2,2,435.83,173,263,217.915,Repeat Customer
16167,2009-12-01 10:46:00,2010-10-21 15:33:00,5,4,1386.12,1494,324,277.224,Repeat Customer
16168,2009-12-03 12:38:00,2011-11-29 12:45:00,66,22,10360.67,4975,726,156.97984848484847,Repeat Customer
16169,2011-09-25 11:33:00,2011-12-01 15:28:00,4,4,1822.97,1325,67,455.7425,Repeat Customer
16170,2010-02-18 13:50:00,2011-10-20 08:21:00,20,14,6869.0,6056,608,343.45,Repeat Customer
16171,2011-10-11 14:51:00,2011-10-11 14:51:00,1,1,73.19999999999999,24,0,73.19999999999999,One-Time Customer
16172,2010-07-14 15:34:00,2011-09-05 13:22:00,8,6,1884.55,1419,417,235.56875,Repeat Customer
16173,2011-09-02 15:23:00,2011-11-24 10:53:00,6,3,1418.32,575,82,236.38666666666666,Repeat Customer
16174,2010-04-15 15:12:00,2011-08-05 13:26:00,7,6,2246.75,1431,476,320.9642857142857,Repeat Customer
16175,2010-05-25 12:01:00,2011-09-06 14:32:00,7,7,1836.44,932,469,262.34857142857146,Repeat Customer
16176,2010-03-29 14:52:00,2010-10-14 13:54:00,4,4,2052.69,952,198,513.1725,Repeat Customer
16177,2010-03-02 14:03:00,2011-10-20 12:57:00,8,5,2247.31,1021,596,280.91375,Repeat Customer
16178,2010-11-03 14:46:00,2011-07-24 16:05:00,2,2,612.6,304,263,306.3,Repeat Customer
16179,2011-10-10 09:41:00,2011-10-10 09:41:00,1,1,215.83,99,0,215.83,One-Time Customer
16180,2010-06-23 13:19:00,2011-08-31 16:28:00,13,8,16249.87,9813,434,1249.99,Repeat Customer
16181,2011-09-27 13:38:00,2011-09-27 13:38:00,1,1,305.54,152,0,305.54,One-Time Customer
16182,2010-03-09 09:34:00,2011-09-28 13:23:00,9,9,9971.65,5887,568,1107.961111111111,Repeat Customer
16183,2010-10-28 14:43:00,2011-10-03 14:59:00,4,3,1077.81,351,340,269.4525,Repeat Customer
16184,2011-05-12 13:33:00,2011-10-06 17:43:00,6,5,1158.79,561,147,193.13166666666666,Repeat Customer
16185,2010-05-24 11:04:00,2011-11-23 09:41:00,3,3,644.72,321,547,214.90666666666667,Repeat Customer
16186,2009-12-09 15:36:00,2011-11-17 12:43:00,26,18,8718.43,6594,707,335.3242307692308,Repeat Customer
16187,2011-02-28 13:34:00,2011-11-08 09:50:00,15,8,6911.4400000000005,5048,252,460.7626666666667,Repeat Customer
16188,2010-10-27 11:50:00,2011-10-26 12:19:00,5,4,1087.66,838,364,217.532,Repeat Customer
16189,2011-09-15 15:21:00,2011-11-24 11:47:00,2,2,215.48,134,69,107.74,Repeat Customer
16190,2009-12-14 11:59:00,2011-10-30 15:59:00,8,8,2723.55,1231,685,340.44375,Repeat Customer
16191,2009-12-11 12:24:00,2011-12-07 11:26:00,24,11,15677.820000000002,9348,725,653.2425000000001,Repeat Customer
16192,2009-12-04 12:28:00,2009-12-04 12:28:00,1,1,351.3,208,0,351.3,One-Time Customer
16193,2010-10-25 10:25:00,2011-04-17 11:45:00,2,2,630.4300000000001,379,174,315.21500000000003,Repeat Customer
16194,2010-11-29 13:28:00,2010-11-29 13:28:00,1,1,308.6,140,0,308.6,One-Time Customer
16195,2009-12-16 14:09:00,2009-12-16 14:09:00,1,1,323.25,123,0,323.25,One-Time Customer
16196,2010-08-08 11:40:00,2010-08-08 11:40:00,1,1,93.3,26,0,93.3,One-Time Customer
16197,2009-12-16 11:44:00,2010-08-27 12:56:00,9,6,2016.71,1420,254,224.07888888888888,Repeat Customer
16198,2010-09-28 13:59:00,2011-09-25 14:58:00,2,2,1030.0410000000002,384,362,515.0205000000001,Repeat Customer
16199,2010-03-18 18:47:00,2010-11-12 12:55:00,7,6,942.75,321,238,134.67857142857142,Repeat Customer
16200,2009-12-02 15:04:00,2011-12-05 14:40:00,12,8,5608.1,3068,732,467.3416666666667,Repeat Customer
16201,2010-10-20 12:00:00,2011-12-06 16:02:00,5,5,2112.12,1421,412,422.424,Repeat Customer
16202,2009-12-02 10:48:00,2010-12-14 10:43:00,9,6,2501.9900000000002,1307,376,277.9988888888889,Repeat Customer
16203,2010-07-23 13:09:00,2011-10-12 12:31:00,6,6,943.84,537,445,157.30666666666667,Repeat Customer
16204,2009-12-08 17:44:00,2011-11-16 13:40:00,3,3,918.71,671,707,306.2366666666667,Repeat Customer
16205,2010-06-15 11:58:00,2011-11-09 09:32:00,7,6,1813.51,1448,511,259.0728571428571,Repeat Customer
16206,2010-01-24 15:25:00,2011-10-16 10:41:00,13,10,2577.12,1378,629,198.23999999999998,Repeat Customer
16207,2011-11-14 13:51:00,2011-11-14 13:51:00,1,1,394.38,140,0,394.38,One-Time Customer
16208,2010-02-24 14:24:00,2011-10-26 11:36:00,10,10,3440.4500000000003,1541,608,344.045,Repeat Customer
16209,2010-06-11 11:58:00,2011-09-12 11:58:00,9,7,4146.78,1895,458,460.75333333333333,Repeat Customer
16210,2009-12-02 12:54:00,2011-12-08 12:36:00,33,16,33730.97,12395,735,1022.1506060606062,Repeat Customer
16211,2010-09-27 15:24:00,2011-09-12 12:11:00,3,3,1090.59,519,349,363.53,Repeat Customer
16212,2010-02-07 15:26:00,2011-11-20 13:00:00,4,4,1293.71,571,650,323.4275,Repeat Customer
16213,2011-09-22 10:03:00,2011-09-22 10:03:00,1,1,159.0,48,0,159.0,One-Time Customer
16214,2010-09-30 13:57:00,2011-06-22 11:30:00,4,4,2038.25,1308,264,509.5625,Repeat Customer
16215,2011-09-20 10:18:00,2011-09-20 10:18:00,1,1,242.35,104,0,242.35,One-Time Customer
16216,2011-03-17 15:34:00,2011-03-17 15:34:00,1,1,914.9300000000001,254,0,914.9300000000001,One-Time Customer
16217,2011-03-02 15:28:00,2011-04-18 13:31:00,2,2,304.25,91,46,152.125,Repeat Customer
16218,2010-05-27 16:09:00,2011-11-10 09:59:00,13,9,3968.67,2799,531,305.2823076923077,Repeat Customer
16219,2010-07-27 11:44:00,2010-07-27 11:44:00,1,1,40.8,48,0,40.8,One-Time Customer
16221,2010-08-10 13:32:00,2011-11-03 11:43:00,9,7,2018.47,1448,449,224.27444444444444,Repeat Customer
16222,2009-12-18 14:31:00,2011-01-25 13:38:00,2,2,1272.05,463,402,636.025,Repeat Customer
16223,2010-11-09 12:07:00,2010-11-30 11:50:00,2,1,1087.05,643,20,543.525,Repeat Customer
16224,2010-11-17 13:14:00,2011-10-13 17:51:00,5,4,1616.54,1555,330,323.308,Repeat Customer
16225,2010-02-07 12:41:00,2011-10-26 08:30:00,15,11,2859.31,1281,625,190.62066666666666,Repeat Customer
16226,2010-10-22 11:19:00,2011-05-20 14:41:00,5,4,672.17,521,210,134.434,Repeat Customer
16227,2010-06-22 13:28:00,2011-04-28 13:33:00,3,3,1027.22,436,310,342.4066666666667,Repeat Customer
16228,2010-11-04 18:54:00,2010-11-19 14:20:00,3,1,885.71,555,14,295.2366666666667,Repeat Customer
16229,2010-05-24 12:59:00,2011-09-13 17:16:00,6,6,2867.86,1292,477,477.9766666666667,Repeat Customer
16230,2011-05-03 15:12:00,2011-06-03 10:06:00,2,2,542.03,365,30,271.015,Repeat Customer
16231,2010-04-21 12:06:00,2010-11-25 15:00:00,4,3,1074.47,563,218,268.6175,Repeat Customer
16232,2010-06-07 14:04:00,2011-10-27 12:16:00,7,6,2712.97,1849,506,387.5671428571428,Repeat Customer
16233,2009-12-02 13:23:00,2011-09-29 17:27:00,9,9,1818.31,677,666,202.03444444444443,Repeat Customer
16234,2010-05-27 10:39:00,2010-08-20 14:33:00,3,3,333.18,170,85,111.06,Repeat Customer
16235,2010-08-26 12:10:00,2011-10-30 10:56:00,8,8,2043.71,787,429,255.46375,Repeat Customer
16236,2011-09-22 14:10:00,2011-09-22 14:10:00,1,1,432.2,184,0,432.2,One-Time Customer
16237,2010-09-28 17:02:00,2010-09-28 17:02:00,1,1,136.65,57,0,136.65,One-Time Customer
16238,2010-10-13 12:36:00,2010-10-13 12:36:00,1,1,63.66,85,0,63.66,One-Time Customer
16239,2010-09-02 19:17:00,2011-10-14 08:29:00,6,5,1492.2,692,406,248.70000000000002,Repeat Customer
16240,2011-09-23 13:44:00,2011-11-15 14:30:00,2,2,3718.8,1641,53,1859.4,Repeat Customer
16241,2010-10-25 13:40:00,2011-11-30 11:08:00,16,12,3989.81,2250,400,249.363125,Repeat Customer
16242,2010-03-15 16:02:00,2011-12-01 15:12:00,14,12,7404.650000000001,3921,625,528.9035714285715,Repeat Customer
